,0,1,2,3,4,5,6,7
1525,3550,금호나들목,운영중,1,0,서울특별시 성동구 금호로 15 서울숲푸르지오아파트,37.54404068,127.02320099
1526,3551,성동도로사업소,운영중,1,0,서울특별시 성동구 자동차시장길 11 대승모터스,37.55979919,127.05632782
1527,3552,서울숲 공영주차장앞,운영중,1,0,서울특별시 성동구 성수동1가 719,37.54195786,127.04277039
1528,3553,마장역3번출구,운영중,1,0,서울특별시 성동구 마장로 302,37.56597900,127.04311371
1529,3555,양지사거리(센트라스APT 115동앞),운영중,1,0,서울특별시 성동구 왕십리로 410 센트라스,37.56681824,127.02915192
1530,3556,신금호파크자이APT앞,운영중,1,0,서울특별시 성동구 금호동2가 1-5,37.55610657,127.01978302
1531,3557,서울숲리버뷰자이APT105동 앞,운영중,1,0,서울특별시 성동구 행당동 379-1,37.55653000,127.03913116
1532,3558,마장동 금호어울림APT앞,운영중,1,0,서울특별시 성동구 마장동 336-11,37.56339645,127.04187012
1533,3559,성동구민종합체육센터 앞,운영중,1,0,서울특별시 성동구 성수동1가 685-632,37.54590988,127.04460144
1534,356,KT혜화지사 앞,운영중,15,0,서울특별시 종로구 대학로 65 KT혜화지사 앞,37.57714462,127.00205994
1535,3560,성동구 견인차량 보관소 앞,운영중,1,0,서울특별시 성동구 천호대로78길 9,37.56370926,127.05644989
1536,3561,행당동 삼부APT후문,운영중,1,0,서울특별시 성동구 왕십리로 278-17 행당동삼부아파트상가,37.55926895,127.03839874
1537,3563,구의7단지현대아파트,운영중,1,0,서울 광진구 구의강변로3가길 39,37.53651047,127.09139252
1538,3564,나루마당,운영중,1,0,서울특별시 광진구 구의동 164-9,37.54775238,127.09575653
1539,3566,우성4차아파트,운영중,1,0,서울특별시 광진구 자양동 712,37.53507233,127.07611084
1540,3569,건대병원후문,운영중,1,0,서울특별시 광진구 화양동 4-1,37.53956604,127.07244110
1541,3570,구의역 리버비스타 오피스텔,운영중,1,0,서울특별시 광진구 아차산로 417,37.53809738,127.08901978
1542,3571,화양 APT(횡단보도 옆),운영중,1,0,서울특별시 광진구 화양동 24-33,37.54434967,127.06540680
1543,3573,광나루안전체험관,운영중,1,0,서울특별시 광진구 능동 18,37.55133820,127.07671356
1544,3575,자양사거리 (LG 유플러스),운영중,1,0,서울특별시 광진구 아차산로 360 서원빌딩,37.53657532,127.08258057
1545,3578,중곡동 파크웨이빌딩,운영중,1,0,서울특별시 광진구 천호대로 611,37.55500793,127.08581543
1546,3579,광진 캠퍼스시티,운영중,1,0,서울특별시 광진구 화양동 21-62,37.54788971,127.06745148
1547,358,성대입구 사거리,운영중,13,3,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.58250046,126.99853516
1548,3581,광진광장,운영중,1,0,서울특별시 광진구 군자동 374-10,37.54747009,127.07396698
1549,3582,화양동 우체국,운영중,1,0,서울특별시 광진구 화양동 18-39,37.54798889,127.06950378
1550,3586,군자역 비채온 오피스텔,운영중,1,0,서울특별시 광진구 군자동 473-26,37.55771255,127.07727051
1551,3587,우성식품 앞,운영중,1,0,서울특별시 광진구 구의동 201-2,37.54246521,127.09423065
1552,3588,세종대학교(영실관),운영중,1,0,서울특별시 광진구 군자로 114 세종초등학교,37.55237198,127.07353973
1553,359,원남동사거리,운영중,8,0,서울특별시 종로구 율곡로 169 원남동사거리,37.57606125,126.99768066
1554,361,동묘앞역 1번출구 뒤,운영중,10,0,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.57324219,127.01590729
1555,362,청계8가 사거리,운영중,10,0,서울특별시 종로구 청계천로 407 청계8가 사거리,37.57222366,127.02270508
1556,363,신설동역 11번출구 뒤,운영중,10,0,서울특별시 종로구 숭인동 1311 신설동역 11번출구 뒤,37.57575989,127.02283478
1557,364,창신역 1번출구 앞,운영중,8,1,서울특별시 종로구 지봉로 87 창신역 1번출구 앞,37.57933426,127.01508331
1558,367,독립문역 3-1번출구,운영중,8,1,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.57384872,126.95869446
1559,368,SK 서린빌딩 앞,운영중,12,2,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.56924820,126.98053741
1560,369,광화문 시민열린마당,운영중,20,0,서울특별시 종로구 세종로 76-5 광화문 시민열린마당,37.57549286,126.97850037
1561,370,시청역(2호선) 9번출구 뒤,운영중,26,14,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.56322861,126.97483826
1562,371,동대입구역 6번출구 뒤,운영중,10,1,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.55887222,127.00553894
1563,372,약수역 3번출구 뒤,운영중,10,0,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.55429459,127.01119995
1564,373,청구 어린이공원,운영중,8,0,서울특별시 중구 다산로14길 41 약수어린이공원,37.55585861,127.01385498
1565,374,청구역 2번출구 앞,운영중,10,0,서울특별시 중구 청구로 지하77 청구역2번출구 앞,37.56047440,127.01407623
1566,375,다산 어린이공원,운영중,8,0,서울특별시 중구 다산로40길 37 다산 어린이공원,37.56371689,127.01842499
1567,378,청계7가 사거리,운영중,10,0,서울특별시 중구 다산로 지하260 청계7가 사거리,37.56980515,127.01695251
1568,379,서울역9번출구,운영중,7,0,서울특별시 중구 세종대로 지하2 서울역9번출구,37.55599976,126.97335815
1569,380,CJ제일제당 앞,운영중,8,4,서울특별시 중구 동호로 330 CJ제일제당 앞,37.56386566,127.00274658
1570,381,장충체육관,운영중,10,3,서울특별시 중구 장충동2가 200-99 장충체육관,37.55853271,127.00698853
1571,382,약수역 10번출구 앞,운영중,7,0,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.55519867,127.01004791
1572,383,신당역 12번 출구 뒤,운영중,17,3,서울특별시 중구 신당동 99 신당역 5번 출구,37.56584930,127.01640320
1573,384,종로학원본원,운영중,10,2,서울특별시 중구 청파로 456 종로학원본원 앞,37.55978012,126.96850586
1574,385,종각역 5번출구,운영중,10,2,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.56983566,126.98265839
1575,386,올림픽기념 국민생활관 앞,운영중,10,0,서울특별시 종로구 성균관로 91 올림픽기념 국민생활관 앞,37.59023285,126.99851990
1576,387,훈련원공원주차장 앞,운영중,10,1,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.56699371,127.00346375
1577,388,동성중학교 앞,운영중,10,0,서울특별시 종로구 혜화동 56 동성중학교 앞,37.58573532,127.00160980
1578,389,을지로4가역 1번출구,운영중,10,1,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.56673050,126.99660492
1579,390,충무로역 1번출구,운영중,10,0,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.56138992,126.99535370
1580,391,정동길입구,운영중,8,3,서울특별시 중구 세종대로19길 16 정동길 입구,37.56543732,126.97330475
1581,393,동대문역 8번 출구,운영중,10,0,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.57014084,127.00937653
1582,395,경희궁 자이 2단지,운영중,8,5,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.56885529,126.96456146
1583,397,종묘공영주차장 건너편,운영중,13,0,서울특별시 종로구 종로 지하 200 종묘공영주차장 건너편,37.57048035,126.99663544
1584,398,을지로3가역 3번출구,운영중,8,1,서울특별시 중구 을지로 지하 129 을지로3가역 3번출구,37.56655884,126.99243927
1585,399,서울역 센트럴 자이아파트,운영중,15,2,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.55410767,126.96540833
1586,400,상암한화오벨리스크 1차 앞,운영중,15,4,서울특별시 마포구 구룡길 19 상암한화오벨리스크 1차 앞,37.58752441,126.88300323
1587,401,상암월드컵파크 10단지 앞,운영중,15,1,서울특별시 마포구 월드컵북로 502-36 상암월드컵파크 10단지 앞,37.58618927,126.88161469
1588,402,상암월드컵파크 9단지 앞,운영중,20,3,서울특별시 마포구 월드컵북로 501 상암월드컵파크 9단지 앞,37.58285522,126.87982178
1589,403,부엉이공원 앞,운영중,20,2,서울특별시 마포구 가양대로 189 부엉이근린공원 앞,37.58559036,126.88472748
1590,405,DMC빌 앞,운영중,8,0,서울특별시 마포구 월드컵북로60길 13 DMC빌 앞,37.58265686,126.88578796
1591,406,상암월드컵파크 7단지 앞,운영중,15,4,서울특별시 마포구 상암산로1길 92 상암월드컵파크 7단지 앞,37.58131409,126.88058472
1592,407,마포구 육아종합지원센터,운영중,8,0,서울특별시 마포구 상암산로1길 71 마포구 육아보육정보센터 앞,37.58063126,126.88367462
1593,408,LG CNS앞,운영중,20,0,서울특별시 마포구 월드컵북로 424 LG CNS앞,37.58081055,126.88665009
1594,409,누리꿈스퀘어 옆,운영중,25,0,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 옆,37.57939911,126.88916016
1595,410,상암중학교 옆,운영중,10,0,서울특별시 마포구 상암산로1길 26 상암중학교 옆,37.57749557,126.88777161
1596,411,DMC홍보관,운영중,9,0,서울특별시 마포구 월드컵북로 366 DMC홍보관,37.57799530,126.89147186
1597,412,DMC산학협력연구센터 앞,운영중,20,0,서울특별시 마포구 매봉산로 37 DMC산학협력연구센터 앞,37.57580185,126.89073944
1598,413,상암월드컵파크 3단지 후문,운영중,9,2,서울특별시 마포구 매봉산로 8 상암월드컵파크 3단지 후문,37.57147598,126.88968658
1599,414,상암동주민센터 옆,운영중,8,0,서울특별시 마포구 매봉산로2길 16 상암동주민센터 옆,37.57822037,126.89447021
1600,415,DMC역 9번출구 앞,운영중,10,6,서울특별시 마포구 성암로 지하184 디지털미디어시티역 9번출구 앞,37.57746887,126.89736176
1601,416,상암월드컵파크 1단지 교차로,운영중,12,1,서울특별시 마포구 월드컵북로 502-7 상암월드컵파크 1단지,37.57566452,126.89444733
1602,417,DMC역 2번출구 옆,운영중,20,3,서울특별시 은평구 수색로 지하175 디지털미디어시티역 2번출구 앞,37.57506943,126.89991760
1603,418,월드컵경기장역 3번출구 옆,운영중,10,3,서울특별시 마포구 월드컵로 지하240 1,37.57072067,126.89897919
1604,419,홈플러스 앞,운영중,21,2,서울특별시 마포구 월드컵로 240 홈플러스 월드컵경기장점,37.56842041,126.89942932
1605,420,서울시 공공자전거 상암센터,운영중,40,9,서울특별시 마포구 월드컵북로47길 10 1,37.56624603,126.89617920
1606,421,마포구청 앞,운영중,8,0,서울특별시 마포구 월드컵로 212 1,37.56590271,126.90118408
1607,422,문화비축기지,운영중,13,2,서울특별시 마포구 증산로 87 문화비축기지,37.56908417,126.89442444
1608,424,롯데하이마트 (상암월드컵점),운영중,15,6,서울특별시 상암동 1715-29 롯데하이마트 (상암월드컵점),37.57361984,126.89804840
1609,425,DMC첨단산업센터,운영중,10,0,서울특별시 마포구 성암로330 DMC첨단산업센터,37.58450317,126.88559723
1610,426,서울신용보증재단,운영중,10,5,서울특별시 마포구 마포대로 163 서울신용보증재단,37.54906082,126.95417786
1611,427,성산시영아파트,운영중,10,1,서울특별시 마포구 월드컵북로 260 성산시영아파트,37.56958389,126.90381622
1612,428,명보사거리,운영중,10,0,서울특별시 중구 을지로 지하 129 명보사거리,37.56439972,126.99143219
1613,429,송도병원,운영중,8,0,서울특별시 중구 다산로 59-1 송도병원,37.54988861,127.00734711
1614,430,KEB하나은행 장충동지점,운영중,8,0,서울특별시 중구 장충단로 192 KEB하나은행 장충동지점,37.56217194,127.00626373
1615,431,청계천 영도교,운영중,15,1,서울특별시 중구 청계천로 400 청계천 영도교,37.57089996,127.01952362
1616,432,마포중앙도서관,운영중,10,0,서울특별시 마포구 성산로 128 마포중앙도서관,37.56333923,126.90820312
1617,433,을지로입구역 2번출구,운영중,10,0,서울특별시 중구 을지로 지하 42 을지로입구역 1번출구,37.56634521,126.98229218
1618,434,신당 래미안 버스정류장,운영중,10,0,서울특별시 중구 퇴계로90길 74 신당 레미안 버스정류장 (112동 인근),37.56148911,127.02393341
1619,435,SK 남산빌딩,운영중,10,0,서울특별시 중구 퇴계로 33 SK 남산빌딩,37.55686188,126.97561646
1620,436,이대역 5번출구,운영중,10,0,서울특별시 마포구 신촌로 지하 180 이대역 5번출구,37.55659103,126.94618988
1621,437,대흥역 1번출구,운영중,12,0,서울특별시 마포구 대흥로 지하 85 대흥역 1번출구,37.54821014,126.94138336
1622,438,성산2-1 공영주차장,운영중,15,4,서울특별시 마포구 모래내로 31 성산2-1 공영주차장,37.56472015,126.90676880
1623,439,마포어린이공원,운영중,10,0,서울특별시 마포구 마포대로4다길 31 마포어린이공원,37.53575134,126.94403839
1624,440,하늘공원 입구,운영중,15,5,서울특별시 마포구 하늘공원로 108,37.57012177,126.88134766
1625,441,염천교사거리,운영중,1,0,서울특별시 중구 칠패로 5 서소문공원,37.55989075,126.97149658
1626,442,서울역 서부,운영중,1,0,서울특별시 중구 퇴계로 33 서울로7017편의시설,37.55641556,126.96919250
1627,443,호암아트홀,운영중,1,0,서울특별시 중구 세종대로7길 57-1 구두수선대207 호암아트홀,37.56211090,126.97071838
1628,444,서울역3번 출구,운영중,1,0,서울특별시 중구 세종대로 7-1 가로판매대56,37.55760193,126.97257996
1629,445,대한상공회의소,운영중,1,0,서울특별시 중구 세종대로 39 대한서울상공회의소,37.56029129,126.97454834
1630,446,상명대입구,운영중,10,0,서울특별시 종로구 홍지문길 1 상명대 입구,37.60012817,126.95783234
1631,449,일성아파트,운영중,10,1,서울특별시 종로구 평창문화로 119 일성아파트,37.60871887,126.97286224
1632,451,청와대앞길,운영중,13,1,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.58351517,126.97966766
1633,452,동대문 종합시장 버스정류장,운영중,13,5,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장,37.57123947,127.00440979
1634,453,종로오가 지하쇼핑센터 14번출구,운영중,10,0,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.57114029,127.00067139
1635,454,종로2가 버스정류장 (종각방향),운영중,13,5,서울특별시 종로구 종로 79-1 종로2가 버스정류장 (종각방향),37.57035828,126.98638153
1636,455,삼익한의원,운영중,8,0,서울특별시 종로구 종로 254-1 삼익한의원,37.57096100,127.00605774
1637,456,숭인2동 주민센터 입구 (이강3대냉면),운영중,10,2,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.01982880
1638,457,종로꽃시장 입구 옆,운영중,10,0,서울특별시 종로구 율곡로 지하 308 종로꾳시장 입구 옆,37.57131958,127.00720978
1639,458,광화문역 5번출구,운영중,21,13,서울특별시 종로구 세종대로 지하 172 광화문역 5번출구,37.56993866,126.97753906
1640,461,서울지방경찰청,운영중,10,4,서울특별시 종로구 사직로8길 31 서울지방경찰청,37.57436371,126.97236633
1641,464,삼청동 골목,운영중,10,3,서울특별시 종로구 팔판길 46 삼청동 골목,37.58419037,126.98169708
1642,465,삼청공원 앞,운영중,5,2,서울특별시 종로구 삼청동 25-32,37.58760452,126.98359680
1643,466,롯데호텔,운영중,1,0,서울특별시 중구 을지로 30 롯데호텔,37.56584167,126.97981262
1644,467,한국은행,운영중,1,0,서울특별시 중구 남대문로3가 110-8,37.56221390,126.98086548
1645,468,웨스틴 조선호텔,운영중,1,0,서울특별시 중구 소공로 106 서울 웨스틴조선호텔,37.56415939,126.97948456
1646,469,회현역 1번출구,운영중,1,0,서울특별시 중구 퇴계로 72 리더스뷰남산,37.55923080,126.98014069
1647,470,회현역 7번출구,운영중,1,0,서울특별시 중구 남대문시장길 73-10 가로판매대71,37.55965042,126.97988892
1648,471,회현사거리 남측,운영중,1,0,서울특별시 중구 퇴계로 100 스테이트타워 남산,37.56035995,126.98265076
1649,472,삼일교(시그니쳐 타워),운영중,1,0,서울특별시 중구 수표동 99-3,37.56787109,126.98898315
1650,473,을지로4가역 9번출구,운영중,1,0,서울특별시 중구 을지로 170,37.56605148,126.99798584
1651,474,동대문역사문화공원역 1번출구 뒤편,운영중,1,0,서울특별시 중구 을지로7가 143,37.56629944,127.00849152
1652,475,DDP 패션몰,운영중,1,0,서울특별시 중구 신당동 853,37.56764984,127.01181030
1653,476,광희문,운영중,1,0,서울특별시 중구 광희동2가 105-32,37.56443024,127.00995636
1654,477,앰배서더 호텔 주변,운영중,1,0,서울특별시 중구 장충동2가 191-65,37.55928802,127.00268555
1655,479,동대입구역 3번 출구,운영중,1,0,서울특별시 중구 장충동2가 199-4,37.55937576,127.00602722
1656,480,약수역 6번 출구,운영중,1,0,서울특별시 중구 다산로 122 약수역 3호선,37.55432129,127.01070404
1657,481,신당역 10번 출구,운영중,1,0,서울특별시 중구 다산로 269 광희초등학교,37.56703186,127.01579285
1658,482,예수소망교회,운영중,1,0,서울특별시 중구 신당동 45-193,37.55994034,127.01847839
1659,483,남산타운아파트 버스정류장,운영중,1,0,서울특별시 중구 다산로 32 남산타운,37.54758453,127.00643921
1660,484,도동삼거리,운영중,1,0,서울특별시 중구 남창동 205-4,37.55576706,126.97718811
1661,485,서울역4번출구,운영중,1,0,서울특별시 중구 통일로 10 연세대학교 세브란스빌딩,37.55740356,126.97325134
1662,486,평창동주민센터 앞,운영중,5,0,서울특별시 종로구 평창문화로 65 평창동 주민센터,37.60627365,126.96832275
1663,487,신석초교앞 교차로 교통섬,운영중,1,0,서울특별시 마포구 용강동 494-6,37.54364014,126.93830872
1664,489,구룡근린공원,운영중,1,0,서울특별시 마포구 월드컵북로 456,37.58320236,126.88276672
1665,490,가온문화공원,운영중,1,0,서울특별시 마포구 상암동 1594,37.58207703,126.88766479
1666,491,월드컵파크 4단지,운영중,1,0,서울특별시 마포구 상암동 1761,37.57597733,126.88806915
1667,492,성산시영아파트 후문,운영중,1,0,서울특별시 마포구 월드컵북로 260 성산시영아파트,37.57313538,126.90184784
1668,493,홍대입구역 6번출구,운영중,1,0,서울특별시 마포구 동교동 190-66,37.55657578,126.92885590
1669,495,염리초등학교 앞,운영중,1,0,서울특별시 마포구 토정로37길 46 정우빌딩,37.54243088,126.94699860
1670,497,합정동주민센터 앞,운영중,1,0,서울특별시 마포구 합정동 473-2,37.55175400,126.91230011
1671,498,연남동주민센터 앞,운영중,1,0,서울특별시 마포구 성미산로29길 17-3 은행나무어린이공원 화장실,37.56465149,126.92212677
1672,500,어린이대공원역 3번출구 앞,운영중,10,0,서울특별시 광진구 능동로 지하210 어린이대공원역 3번출구 앞,37.54706955,127.07427216
1673,501,광진구의회 앞,운영중,30,0,서울특별시 광진구 능동로 76 광진구의회 앞,37.53730774,127.07035065
1674,502,뚝섬유원지역 1번출구 앞,운영중,27,0,서울특별시 광진구 능동로 10 뚝섬유원지역 1번출구 앞,37.53186035,127.06719208
1675,505,자양사거리 광진아크로텔 앞,운영중,10,4,서울특별시 광진구 아차산로 355 타워더모스트 광진아크로텔,37.53701019,127.08224487
1676,506,금호 어울림 아파트 앞,운영중,7,1,서울특별시 성동구 광나루로 249 송정금호어울림 아파트 앞,37.54906082,127.05779266
1677,507,성수아이에스비즈타워 앞,운영중,7,0,서울특별시 성동구 성수이로 147 아이에스비즈타워 앞,37.54820251,127.05711365
1678,508,성수아카데미타워 앞,운영중,10,7,서울특별시 성동구 성수이로 118 라성아카데미타워 앞,37.54516602,127.05751038
1679,509,이마트 버스정류소 옆,운영중,20,0,서울특별시 성동구 뚝섬로 379 이마트 버스정류소 옆,37.53965378,127.05258942
1680,510,서울숲 남문 버스정류소 옆,운영중,10,1,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆,37.54122162,127.04380035
1681,511,서울숲역 4번 출구 옆,운영중,16,1,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆,37.54458237,127.04460907
1682,512,뚝섬역 1번 출구 옆,운영중,15,0,서울특별시 성동구 아차산로 18 뚝섬역 1번 출구 옆,37.54856110,127.04500580
1683,513,뚝섬역 5번 출구 정류소 옆,운영중,13,3,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆,37.54630661,127.04980469
1684,514,성수사거리 버스정류장 앞,운영중,7,1,서울특별시 성동구 아차산로 171 성수사거리 버스정류장 앞,37.54257965,127.06330872
1685,515,광양중학교 앞,운영중,10,0,서울특별시 광진구 자양로3길 7 광양중학교 앞,37.53023529,127.08683014
1686,516,광진메디칼 앞,운영중,10,0,서울특별시 광진구 광나루로 355 광진메디컬앞,37.54840469,127.06936646
1687,518,청계천 박물관 앞,운영중,20,0,서울특별시 성동구 마장동 610 청계천 박물관 앞,37.57152557,127.03535461
1688,519,양지사거리,운영중,20,1,서울특별시 성동구 홍익동 590 양지사거리,37.56699371,127.02991486
1689,520,상왕십리역 4번 출구 앞,운영중,10,0,서울특별시 성동구 하왕십리동 960-3 상왕십리역 4번 출구 앞,37.56385803,127.03031921
1690,521,왕십리역 11번 출구 앞,운영중,14,1,서울특별시 성동구 행당동 188-9 왕십리역 11번 출구 앞,37.56144714,127.03491974
1691,522,금호역 1번출구 앞,운영중,9,0,서울특별시 성동구 금호동3가 1575-3 금호역 1번출구 앞,37.54864120,127.01642609
1692,523,옥수동성당 옆,운영중,11,0,서울특별시 성동구 옥수동 산5-148 옥수동성당 옆,37.54366302,127.01406097
1693,524,래미안금호하이리버 아파트 102동 옆,운영중,10,0,서울특별시 성동구 금호동2가 1220-1 래미안금호하이리버 아파트 102동 옆,37.55220032,127.02505493
1694,525,한양대병원사거리,운영중,20,0,서울특별시 성동구 행당동 20-2 한양대병원사거리,37.55805206,127.04035187
1695,526,용답토속공원 앞,운영중,10,3,서울특별시 성동구 용답동 224-1 용답토속공원 앞,37.56351089,127.05672455
1696,529,장한평역 8번 출구 앞,운영중,15,2,서울특별시 성동구 용답동 224-3 장안평역 8번 출구 앞,37.56137085,127.06365967
1697,530,청계벽산아파트 앞,운영중,9,4,서울특별시 성동구 하왕십리동 286-24 청계벽산아파트 텐즈힐아파트 정류소,37.56874847,127.03040314
1698,533,우리은행 금호동 지점 앞,운영중,7,0,서울특별시 성동구 금호동4가 1101 우리은행 금호동 지점 앞,37.54814911,127.02108765
1699,534,금호사거리,운영중,20,0,서울특별시 성동구 금호동2가 1205-1 금호사거리,37.54863358,127.02572632
1700,535,응봉삼거리,운영중,16,4,서울특별시 성동구 응봉동 134-26 응봉삼거리,37.55398560,127.03359222
1701,536,행당역 2번출구 앞,운영중,8,1,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.55735016,127.02921295
1702,537,한양대후문역 부근,운영중,10,1,서울특별시 성동구 행당동 10 한양대후문역 부근 (양키캔들 앞),37.56035614,127.04139709
1703,538,답십리역 8번출구 앞,운영중,15,1,서울특별시 성동구 용답동 102-1 답십리역 8번출구 앞,37.56764984,127.05115509
1704,539,군자교교차로,운영중,10,0,서울특별시 광진구 중곡동 263-1 군자교교차로,37.55979538,127.07420349
1705,540,군자역 7번출구 베스트샵 앞,운영중,8,0,서울특별시 광진구 군자동 499 군자역 7번출구 베스트샵 앞,37.55603027,127.07864380
1706,542,강변역 4번출구 뒤,운영중,19,0,"서울특별시 광진구 구의동 546-6 강변역 1,4번 출구 아래",37.53546524,127.09448242
1707,544,광남중학교,운영중,20,3,서울특별시 광진구 광장동 561-15 광남중학교,37.54072952,127.10290527
1708,546,잠실대교북단 교차로,운영중,8,0,서울특별시 광진구 자양동 722 잠실대교북단 교차로,37.53247833,127.08509064
1709,548,자양나들목,운영중,20,0,서울특별시 광진구 자양동 738 자양나들목,37.52976990,127.07485962
1710,549,아차산역 3번출구,운영중,10,0,서울특별시 광진구 구의동 96 아차산역 3번출구,37.55122375,127.08970642
1711,550,서울시설공단 앞,운영중,15,1,서울특별시 성동구 마장동 610  서울시설공단 앞,37.57164001,127.03565979
1712,551,구의삼성쉐르빌 앞,운영중,10,3,서울특별시 광진구 구의강변로 106 구의삼성쉐르빌 앞,37.54006195,127.09449768
1713,552,대림아크로리버 앞,운영중,10,0,서울특별시 광진구 구의강변로 64 대림아크로리버 앞,37.53657913,127.09297180
1714,553,중곡 성원APT 앞,운영중,19,0,서울특별시 광진구 동일로 459 중곡 성원APT 앞,37.57125473,127.07980347
1715,555,구의3동주민센터,운영중,9,2,서울특별시 광진구 강변역로 17 구의3동주민센터,37.53784943,127.09217072
1716,556,달맞이공원,운영중,20,0,서울특별시 성동구 금호동4가 367-1 달맞이공원,37.54205322,127.02040100
1717,557,도선동 주민센터 앞,운영중,10,3,서울특별시 성동구 무학로10길 6 도선동 주민센터 앞,37.56764221,127.02569580
1718,558,성동광진 교육지원청 앞,운영중,20,2,서울특별시 성동구 고산자로 260 성동광진 교육지원청 앞,37.56460571,127.03652191
1719,559,왕십리역 4번 출구 건너편,운영중,10,3,서울특별시 성동구 왕십리광장로 10-1 왕십리역 4번 출구 건너편,37.56109619,127.03679657
1720,560,비전교회 앞,운영중,8,0,서울특별시 성동구 동일로 213 비전교회 앞,37.55120468,127.06893158
1721,561,서울숲역 2번출구 앞,운영중,10,0,서울특별시 성동구 왕십리로 64 서울숲역 2번출구 앞,37.54281616,127.04467010
1722,562,군자지하보도 앞,운영중,10,2,서울특별시 성동구 동일로 313 군자지하보도 앞,37.55924606,127.07341003
1723,563,성동세무서 건너편,운영중,10,0,서울특별시 성동구 광나루로 302 성동세무서 건너편,37.54791260,127.06275177
1724,564,금호역 3번출구,운영중,15,0,서울특별시 성동구 동호로 99 금호역 3번출구,37.54792786,127.01557159
1725,565,옥수역 3번출구,운영중,20,1,서울특별시 성동구 한림말길 56 옥수역 3번출구,37.54136276,127.01766205
1726,567,성수역 2번출구 앞,운영중,15,5,서울특별시 성동구 아차산로 113 성수역 2번출구 앞,37.54459000,127.05708313
1727,568,청계8가사거리 부근,운영중,10,0,서울특별시 동대문구 청계천로 417 청계8가사거리 부근,37.57110214,127.02355957
1728,569,응봉현대아파트 정류소,운영중,10,1,서울특별시 성동구 독서당로 381 응봉동현대아파트 정류소,37.54958344,127.03024292
1729,571,어린이대공원역6번출구,운영중,20,0,서울특별시 광진구 군자로 74 어린이대공원역6번출구,37.54849625,127.07476044
1730,572,국립정신 건강센터 앞,운영중,20,2,서울특별시 광진구 능동로 398 국립정신 건강센터 앞,37.56538010,127.08650970
1731,573,구의문주차장 앞,운영중,10,0,서울특별시 광진구 능동로 216 구의문주차장 앞,37.54523087,127.08473206
1732,574,아차산역4번출구,운영중,40,1,서울특별시 광진구 능동로 216 아차산역4번출구,37.55184937,127.08898163
1733,575,중앙농협 중곡지점,운영중,10,0,서울특별시 광진구 용마산로 120 중앙농협 중곡지점,37.56429291,127.08693695
1734,576,광나루역 3번 출구,운영중,10,1,서울특별시 광진구 아차산로 552 광나루역 3번 출구,37.54483032,127.10426331
1735,577,광진청소년수련관,운영중,10,0,서울특별시 광진구 구천면로 2 광진청소년수련관,37.54654694,127.10613251
1736,578,성동세무서 부근,운영중,8,0,서울특별시 성동구 광나루로 303-1 성동세무서 부근,37.54828644,127.06208801
1737,579,마장역 4번출구,운영중,8,0,서울특별시 성동구 마장로 292-1 마장역 4번출구,37.56520462,127.04184723
1738,582,경일중학교 앞,운영중,10,1,서울특별시 성동구 성수일로 27 경일중학교 앞,37.54317856,127.04907990
1739,583,청계천 생태교실 앞,운영중,20,0,서울특별시 성동구 마장로39길 51 청계천 생태교실 앞,37.56797028,127.04689026
1740,584,광진광장 교통섬,운영중,20,0,서울특별시 광진구 군자동 374-8 광진광장 교통섬,37.54782867,127.07263184
1741,585,성수2가1동 공영주차장 인근,운영중,9,5,서울특별시 성동구 성수동2가 569-3 성수2가1동 공영주차장 인근,37.53680801,127.05548859
1742,586,마장동 주민센터,운영중,10,1,서울특별시 성동구 마장로42길 14 마장동 주민센터,37.56594086,127.04539490
1743,587,유니베라 앞,운영중,10,2,서울특별시 성동구 성수동2가 276-5 KEB하나은행 성수중앙지점,37.54541779,127.05264282
1744,588,뚝섬 유원지역,운영중,20,0,서울특별시 광진구 능동로 10 뚝섬유원지역,37.53268814,127.06749725
